Case ID,Activity,Start Timestamp,Complete Timestamp,Variant,Variant index,(case) creator,concept:name,lifecycle:transition
361,work,2011/07/20 23:13:01.000,2011/07/20 23:45:09.000,Variant 26,26,Fluxicon Disco,work,complete
361,dress,2011/07/20 23:46:44.000,2011/07/20 23:47:12.000,Variant 26,26,Fluxicon Disco,dress,complete
361,personalhygiene,2011/07/20 23:58:37.000,2011/07/20 23:59:23.000,Variant 26,26,Fluxicon Disco,personalhygiene,complete
361,medication,2011/07/20 23:59:32.000,2011/07/20 23:59:57.000,Variant 26,26,Fluxicon Disco,medication,complete
361,End,2011/07/20 23:59:57.000,2011/07/20 23:59:57.000,Variant 26,26,Fluxicon Disco,End,complete
371,Start,2011/07/21 00:37:25.000,2011/07/21 00:37:25.000,Variant 27,27,Fluxicon Disco,Start,complete
371,sleep,2011/07/21 00:37:25.000,2011/07/21 01:45:01.000,Variant 27,27,Fluxicon Disco,sleep,complete
371,toilet,2011/07/21 01:45:09.000,2011/07/21 01:51:40.000,Variant 27,27,Fluxicon Disco,toilet,complete
371,sleep,2011/07/21 01:51:40.000,2011/07/21 04:09:30.000,Variant 27,27,Fluxicon Disco,sleep,complete
371,toilet,2011/07/21 04:18:10.000,2011/07/21 04:18:12.000,Variant 27,27,Fluxicon Disco,toilet,complete
371,sleep,2011/07/21 04:18:25.000,2011/07/21 05:04:22.000,Variant 27,27,Fluxicon Disco,sleep,complete
371,toilet,2011/07/21 05:04:26.000,2011/07/21 05:10:24.000,Variant 27,27,Fluxicon Disco,toilet,complete
371,sleep,2011/07/21 05:10:25.000,2011/07/21 07:19:23.000,Variant 27,27,Fluxicon Disco,sleep,complete
371,toilet,2011/07/21 07:29:11.000,2011/07/21 07:29:23.000,Variant 27,27,Fluxicon Disco,toilet,complete
371,sleep,2011/07/21 07:29:24.000,2011/07/21 09:42:12.000,Variant 27,27,Fluxicon Disco,sleep,complete
371,toilet,2011/07/21 09:42:13.000,2011/07/21 09:48:56.000,Variant 27,27,Fluxicon Disco,toilet,complete
371,sleep,2011/07/21 09:49:13.000,2011/07/21 10:49:42.000,Variant 27,27,Fluxicon Disco,sleep,complete
371,bathe,2011/07/21 10:50:41.000,2011/07/21 11:10:49.000,Variant 27,27,Fluxicon Disco,bathe,complete
371,dress,2011/07/21 11:14:09.000,2011/07/21 11:21:22.000,Variant 27,27,Fluxicon Disco,dress,complete
371,groom,2011/07/21 11:21:23.000,2011/07/21 11:26:37.000,Variant 27,27,Fluxicon Disco,groom,complete
371,toilet,2011/07/21 11:26:37.000,2011/07/21 11:34:15.000,Variant 27,27,Fluxicon Disco,toilet,complete
371,medication,2011/07/21 11:34:16.000,2011/07/21 11:37:25.000,Variant 27,27,Fluxicon Disco,medication,complete
371,toilet,2011/07/21 11:37:25.000,2011/07/21 11:38:16.000,Variant 27,27,Fluxicon Disco,toilet,complete
371,mealpreperation,2011/07/21 11:38:18.000,2011/07/21 11:53:40.000,Variant 27,27,Fluxicon Disco,mealpreperation,complete
371,eatingdrinking,2011/07/21 11:53:48.000,2011/07/21 12:12:54.000,Variant 27,27,Fluxicon Disco,eatingdrinking,complete
371,personalhygiene,2011/07/21 12:18:32.000,2011/07/21 12:18:34.000,Variant 27,27,Fluxicon Disco,personalhygiene,complete
371,relax,2011/07/21 12:18:41.000,2011/07/21 12:41:15.000,Variant 27,27,Fluxicon Disco,relax,complete
371,work,2011/07/21 13:05:04.000,2011/07/21 13:05:08.000,Variant 27,27,Fluxicon Disco,work,complete
371,sleep,2011/07/21 14:20:57.000,2011/07/21 14:21:02.000,Variant 27,27,Fluxicon Disco,sleep,complete
371,work,2011/07/21 14:22:23.000,2011/07/21 14:22:45.000,Variant 27,27,Fluxicon Disco,work,complete
371,sleep,2011/07/21 14:55:46.000,2011/07/21 14:56:23.000,Variant 27,27,Fluxicon Disco,sleep,complete
371,toilet,2011/07/21 14:56:25.000,2011/07/21 14:59:19.000,Variant 27,27,Fluxicon Disco,toilet,complete
371,work,2011/07/21 15:13:08.000,2011/07/21 15:13:38.000,Variant 27,27,Fluxicon Disco,work,complete
371,snack,2011/07/21 15:13:40.000,2011/07/21 15:34:06.000,Variant 27,27,Fluxicon Disco,snack,complete
371,eatingdrinking,2011/07/21 15:34:19.000,2011/07/21 15:46:56.000,Variant 27,27,Fluxicon Disco,eatingdrinking,complete
371,cleaning,2011/07/21 15:47:03.000,2011/07/21 15:50:55.000,Variant 27,27,Fluxicon Disco,cleaning,complete
371,toilet,2011/07/21 15:52:13.000,2011/07/21 15:59:08.000,Variant 27,27,Fluxicon Disco,toilet,complete
371,cleaning,2011/07/21 15:59:11.000,2011/07/21 16:33:58.000,Variant 27,27,Fluxicon Disco,cleaning,complete
371,sleep,2011/07/21 16:33:59.000,2011/07/21 17:28:59.000,Variant 27,27,Fluxicon Disco,sleep,complete
371,toilet,2011/07/21 17:31:15.000,2011/07/21 17:31:17.000,Variant 27,27,Fluxicon Disco,toilet,complete
371,sleep,2011/07/21 17:31:18.000,2011/07/21 18:55:55.000,Variant 27,27,Fluxicon Disco,sleep,complete
371,medication,2011/07/21 18:56:07.000,2011/07/21 18:56:50.000,Variant 27,27,Fluxicon Disco,medication,complete
371,toilet,2011/07/21 19:28:28.000,2011/07/21 19:32:47.000,Variant 27,27,Fluxicon Disco,toilet,complete
371,relax,2011/07/21 19:32:48.000,2011/07/21 20:00:27.000,Variant 27,27,Fluxicon Disco,relax,complete
371,watchtv,2011/07/21 20:00:27.000,2011/07/21 21:50:15.000,Variant 27,27,Fluxicon Disco,watchtv,complete
371,toilet,2011/07/21 21:50:16.000,2011/07/21 21:52:40.000,Variant 27,27,Fluxicon Disco,toilet,complete
371,watchtv,2011/07/21 21:52:41.000,2011/07/21 22:27:55.000,Variant 27,27,Fluxicon Disco,watchtv,complete
371,work,2011/07/21 22:55:25.000,2011/07/21 22:57:41.000,Variant 27,27,Fluxicon Disco,work,complete
371,personalhygiene,2011/07/21 23:12:43.000,2011/07/21 23:12:57.000,Variant 27,27,Fluxicon Disco,personalhygiene,complete
371,medication,2011/07/21 23:13:10.000,2011/07/21 23:13:12.000,Variant 27,27,Fluxicon Disco,medication,complete
371,sleep,2011/07/21 23:14:52.000,2011/07/22 01:03:26.000,Variant 27,27,Fluxicon Disco,sleep,complete
371,End,2011/07/22 01:03:26.000,2011/07/22 01:03:26.000,Variant 27,27,Fluxicon Disco,End,complete
381,Start,2011/07/22 01:03:35.000,2011/07/22 01:03:35.000,Variant 28,28,Fluxicon Disco,Start,complete
381,toilet,2011/07/22 01:03:35.000,2011/07/22 01:10:31.000,Variant 28,28,Fluxicon Disco,toilet,complete
381,sleep,2011/07/22 01:10:31.000,2011/07/22 02:39:34.000,Variant 28,28,Fluxicon Disco,sleep,complete
381,toilet,2011/07/22 02:39:37.000,2011/07/22 02:49:56.000,Variant 28,28,Fluxicon Disco,toilet,complete
381,sleep,2011/07/22 02:49:56.000,2011/07/22 03:38:52.000,Variant 28,28,Fluxicon Disco,sleep,complete
381,toilet,2011/07/22 03:48:58.000,2011/07/22 03:49:43.000,Variant 28,28,Fluxicon Disco,toilet,complete
381,sleep,2011/07/22 03:49:44.000,2011/07/22 06:27:30.000,Variant 28,28,Fluxicon Disco,sleep,complete
381,toilet,2011/07/22 06:35:46.000,2011/07/22 06:36:11.000,Variant 28,28,Fluxicon Disco,toilet,complete
381,sleep,2011/07/22 06:36:12.000,2011/07/22 08:55:35.000,Variant 28,28,Fluxicon Disco,sleep,complete
381,toilet,2011/07/22 09:01:48.000,2011/07/22 09:01:52.000,Variant 28,28,Fluxicon Disco,toilet,complete
381,sleep,2011/07/22 09:02:04.000,2011/07/22 10:07:14.000,Variant 28,28,Fluxicon Disco,sleep,complete
381,bathe,2011/07/22 10:07:25.000,2011/07/22 10:17:54.000,Variant 28,28,Fluxicon Disco,bathe,complete
381,dress,2011/07/22 10:17:58.000,2011/07/22 10:19:44.000,Variant 28,28,Fluxicon Disco,dress,complete
381,groom,2011/07/22 10:27:42.000,2011/07/22 10:31:10.000,Variant 28,28,Fluxicon Disco,groom,complete
381,medication,2011/07/22 10:31:10.000,2011/07/22 10:32:02.000,Variant 28,28,Fluxicon Disco,medication,complete
381,mealpreperation,2011/07/22 10:44:00.000,2011/07/22 10:44:29.000,Variant 28,28,Fluxicon Disco,mealpreperation,complete
381,eatingdrinking,2011/07/22 10:51:25.000,2011/07/22 10:51:32.000,Variant 28,28,Fluxicon Disco,eatingdrinking,complete
381,cleaning,2011/07/22 10:52:43.000,2011/07/22 11:02:07.000,Variant 28,28,Fluxicon Disco,cleaning,complete
381,toilet,2011/07/22 11:02:08.000,2011/07/22 11:06:10.000,Variant 28,28,Fluxicon Disco,toilet,complete
381,work,2011/07/22 11:38:48.000,2011/07/22 11:40:40.000,Variant 28,28,Fluxicon Disco,work,complete
381,relax,2011/07/22 11:53:58.000,2011/07/22 11:56:50.000,Variant 28,28,Fluxicon Disco,relax,complete
381,toilet,2011/07/22 11:58:47.000,2011/07/22 11:58:50.000,Variant 28,28,Fluxicon Disco,toilet,complete
381,dress,2011/07/22 11:58:50.000,2011/07/22 11:59:38.000,Variant 28,28,Fluxicon Disco,dress,complete
381,outdoors,2011/07/22 12:00:13.000,2011/07/22 15:33:18.000,Variant 28,28,Fluxicon Disco,outdoors,complete
381,sleep,2011/07/22 15:35:11.000,2011/07/22 16:12:45.000,Variant 28,28,Fluxicon Disco,sleep,complete
381,toilet,2011/07/22 16:14:20.000,2011/07/22 16:17:30.000,Variant 28,28,Fluxicon Disco,toilet,complete
381,mealpreperation,2011/07/22 16:29:30.000,2011/07/22 16:30:04.000,Variant 28,28,Fluxicon Disco,mealpreperation,complete
381,eatingdrinking,2011/07/22 16:40:33.000,2011/07/22 16:41:12.000,Variant 28,28,Fluxicon Disco,eatingdrinking,complete
381,cleaning,2011/07/22 16:49:30.000,2011/07/22 16:51:16.000,Variant 28,28,Fluxicon Disco,cleaning,complete
381,toilet,2011/07/22 16:51:17.000,2011/07/22 16:51:58.000,Variant 28,28,Fluxicon Disco,toilet,complete
381,dress,2011/07/22 16:54:15.000,2011/07/22 16:54:16.000,Variant 28,28,Fluxicon Disco,dress,complete
381,watchtv,2011/07/22 16:54:21.000,2011/07/22 17:06:36.000,Variant 28,28,Fluxicon Disco,watchtv,complete
381,dress,2011/07/22 17:07:21.000,2011/07/22 17:07:25.000,Variant 28,28,Fluxicon Disco,dress,complete
381,watchtv,2011/07/22 17:13:50.000,2011/07/22 17:14:34.000,Variant 28,28,Fluxicon Disco,watchtv,complete
381,sleep,2011/07/22 17:14:35.000,2011/07/22 17:48:55.000,Variant 28,28,Fluxicon Disco,sleep,complete
381,watchtv,2011/07/22 17:50:47.000,2011/07/22 17:51:07.000,Variant 28,28,Fluxicon Disco,watchtv,complete
381,toilet,2011/07/22 17:53:32.000,2011/07/22 17:54:52.000,Variant 28,28,Fluxicon Disco,toilet,complete
381,personalhygiene,2011/07/22 17:54:53.000,2011/07/22 17:57:58.000,Variant 28,28,Fluxicon Disco,personalhygiene,complete
381,watchtv,2011/07/22 17:57:58.000,2011/07/22 18:07:56.000,Variant 28,28,Fluxicon Disco,watchtv,complete
381,work,2011/07/22 18:08:54.000,2011/07/22 18:21:21.000,Variant 28,28,Fluxicon Disco,work,complete
381,personalhygiene,2011/07/22 22:44:59.000,2011/07/22 22:45:15.000,Variant 28,28,Fluxicon Disco,personalhygiene,complete
381,medication,2011/07/22 22:45:21.000,2011/07/22 22:48:25.000,Variant 28,28,Fluxicon Disco,medication,complete
381,cleaning,2011/07/22 23:00:29.000,2011/07/22 23:01:48.000,Variant 28,28,Fluxicon Disco,cleaning,complete
381,dress,2011/07/22 23:25:48.000,2011/07/22 23:25:57.000,Variant 28,28,Fluxicon Disco,dress,complete
381,personalhygiene,2011/07/22 23:33:01.000,2011/07/22 23:33:26.000,Variant 28,28,Fluxicon Disco,personalhygiene,complete
381,watchtv,2011/07/22 23:33:29.000,2011/07/23 00:21:22.000,Variant 28,28,Fluxicon Disco,watchtv,complete
381,End,2011/07/23 00:21:22.000,2011/07/23 00:21:22.000,Variant 28,28,Fluxicon Disco,End,complete
411,Start,2011/07/25 01:41:47.000,2011/07/25 01:41:47.000,Variant 29,29,Fluxicon Disco,Start,complete
411,toilet,2011/07/25 01:41:47.000,2011/07/25 01:49:16.000,Variant 29,29,Fluxicon Disco,toilet,complete
411,sleep,2011/07/25 02:21:20.000,2011/07/25 02:22:08.000,Variant 29,29,Fluxicon Disco,sleep,complete
411,toilet,2011/07/25 02:22:09.000,2011/07/25 02:32:15.000,Variant 29,29,Fluxicon Disco,toilet,complete
411,sleep,2011/07/25 03:25:39.000,2011/07/25 05:12:01.000,Variant 29,29,Fluxicon Disco,sleep,complete
411,toilet,2011/07/25 05:12:04.000,2011/07/25 05:17:26.000,Variant 29,29,Fluxicon Disco,toilet,complete
411,sleep,2011/07/25 05:17:26.000,2011/07/25 08:38:35.000,Variant 29,29,Fluxicon Disco,sleep,complete
411,personalhygiene,2011/07/25 08:38:36.000,2011/07/25 08:47:50.000,Variant 29,29,Fluxicon Disco,personalhygiene,complete
411,toilet,2011/07/25 08:52:31.000,2011/07/25 08:56:34.000,Variant 29,29,Fluxicon Disco,toilet,complete
411,medication,2011/07/25 08:56:36.000,2011/07/25 08:57:40.000,Variant 29,29,Fluxicon Disco,medication,complete
411,cleaning,2011/07/25 09:06:22.000,2011/07/25 09:22:03.000,Variant 29,29,Fluxicon Disco,cleaning,complete
411,toilet,2011/07/25 09:23:36.000,2011/07/25 09:26:50.000,Variant 29,29,Fluxicon Disco,toilet,complete
411,groom,2011/07/25 09:26:53.000,2011/07/25 09:30:23.000,Variant 29,29,Fluxicon Disco,groom,complete
411,work,2011/07/25 09:33:07.000,2011/07/25 10:01:37.000,Variant 29,29,Fluxicon Disco,work,complete
411,outdoors,2011/07/25 10:21:43.000,2011/07/25 10:25:12.000,Variant 29,29,Fluxicon Disco,outdoors,complete
411,work,2011/07/25 10:25:15.000,2011/07/25 10:37:09.000,Variant 29,29,Fluxicon Disco,work,complete
411,relax,2011/07/25 10:37:13.000,2011/07/25 10:57:36.000,Variant 29,29,Fluxicon Disco,relax,complete
411,mealpreperation,2011/07/25 11:00:31.000,2011/07/25 11:06:44.000,Variant 29,29,Fluxicon Disco,mealpreperation,complete
411,eatingdrinking,2011/07/25 11:15:17.000,2011/07/25 11:52:30.000,Variant 29,29,Fluxicon Disco,eatingdrinking,complete
411,toilet,2011/07/25 11:56:31.000,2011/07/25 11:56:33.000,Variant 29,29,Fluxicon Disco,toilet,complete
411,relax,2011/07/25 11:56:34.000,2011/07/25 12:11:54.000,Variant 29,29,Fluxicon Disco,relax,complete
411,relax,2011/07/25 12:58:30.000,2011/07/25 12:58:58.000,Variant 29,29,Fluxicon Disco,relax,complete
411,outdoors,2011/07/25 15:10:35.000,2011/07/25 15:11:53.000,Variant 29,29,Fluxicon Disco,outdoors,complete
411,toilet,2011/07/25 15:13:02.000,2011/07/25 15:13:03.000,Variant 29,29,Fluxicon Disco,toilet,complete
411,mealpreperation,2011/07/25 15:13:17.000,2011/07/25 15:30:52.000,Variant 29,29,Fluxicon Disco,mealpreperation,complete
411,eatingdrinking,2011/07/25 15:40:25.000,2011/07/25 15:41:26.000,Variant 29,29,Fluxicon Disco,eatingdrinking,complete
411,sleep,2011/07/25 15:41:27.000,2011/07/25 16:28:00.000,Variant 29,29,Fluxicon Disco,sleep,complete
411,cleaning,2011/07/25 16:28:02.000,2011/07/25 16:46:39.000,Variant 29,29,Fluxicon Disco,cleaning,complete
411,bathe,2011/07/25 16:49:56.000,2011/07/25 17:04:21.000,Variant 29,29,Fluxicon Disco,bathe,complete
411,dress,2011/07/25 17:04:23.000,2011/07/25 17:05:59.000,Variant 29,29,Fluxicon Disco,dress,complete
411,work,2011/07/25 17:08:40.000,2011/07/25 17:27:09.000,Variant 29,29,Fluxicon Disco,work,complete
411,watchtv,2011/07/25 17:27:10.000,2011/07/25 18:56:52.000,Variant 29,29,Fluxicon Disco,watchtv,complete
411,medication,2011/07/25 18:56:55.000,2011/07/25 18:57:15.000,Variant 29,29,Fluxicon Disco,medication,complete
411,toilet,2011/07/25 19:00:44.000,2011/07/25 19:01:05.000,Variant 29,29,Fluxicon Disco,toilet,complete
411,mealpreperation,2011/07/25 19:01:07.000,2011/07/25 19:08:49.000,Variant 29,29,Fluxicon Disco,mealpreperation,complete
411,eatingdrinking,2011/07/25 19:14:02.000,2011/07/25 19:14:03.000,Variant 29,29,Fluxicon Disco,eatingdrinking,complete
411,work,2011/07/25 19:14:14.000,2011/07/25 19:28:26.000,Variant 29,29,Fluxicon Disco,work,complete
411,watchtv,2011/07/25 19:28:27.000,2011/07/25 20:53:24.000,Variant 29,29,Fluxicon Disco,watchtv,complete
411,toilet,2011/07/25 20:53:25.000,2011/07/25 20:57:26.000,Variant 29,29,Fluxicon Disco,toilet,complete
411,cleaning,2011/07/25 20:57:28.000,2011/07/25 21:02:02.000,Variant 29,29,Fluxicon Disco,cleaning,complete
411,watchtv,2011/07/25 21:02:42.000,2011/07/25 22:57:27.000,Variant 29,29,Fluxicon Disco,watchtv,complete
411,work,2011/07/25 22:57:35.000,2011/07/25 23:33:23.000,Variant 29,29,Fluxicon Disco,work,complete
411,personalhygiene,2011/07/25 23:33:25.000,2011/07/25 23:46:51.000,Variant 29,29,Fluxicon Disco,personalhygiene,complete
411,toilet,2011/07/25 23:49:00.000,2011/07/25 23:49:31.000,Variant 29,29,Fluxicon Disco,toilet,complete
411,sleep,2011/07/25 23:51:40.000,2011/07/26 01:00:13.000,Variant 29,29,Fluxicon Disco,sleep,complete
411,End,2011/07/26 01:00:13.000,2011/07/26 01:00:13.000,Variant 29,29,Fluxicon Disco,End,complete
421,Start,2011/07/26 01:00:14.000,2011/07/26 01:00:14.000,Variant 30,30,Fluxicon Disco,Start,complete
421,toilet,2011/07/26 01:00:14.000,2011/07/26 01:13:21.000,Variant 30,30,Fluxicon Disco,toilet,complete
421,sleep,2011/07/26 01:55:09.000,2011/07/26 01:55:14.000,Variant 30,30,Fluxicon Disco,sleep,complete
421,toilet,2011/07/26 01:55:16.000,2011/07/26 02:03:48.000,Variant 30,30,Fluxicon Disco,toilet,complete
421,sleep,2011/07/26 02:03:49.000,2011/07/26 04:23:20.000,Variant 30,30,Fluxicon Disco,sleep,complete
421,toilet,2011/07/26 04:23:21.000,2011/07/26 04:32:03.000,Variant 30,30,Fluxicon Disco,toilet,complete
421,sleep,2011/07/26 04:35:44.000,2011/07/26 05:50:15.000,Variant 30,30,Fluxicon Disco,sleep,complete
421,toilet,2011/07/26 05:50:16.000,2011/07/26 06:01:12.000,Variant 30,30,Fluxicon Disco,toilet,complete
421,sleep,2011/07/26 06:01:13.000,2011/07/26 09:05:27.000,Variant 30,30,Fluxicon Disco,sleep,complete
421,personalhygiene,2011/07/26 09:05:29.000,2011/07/26 09:17:56.000,Variant 30,30,Fluxicon Disco,personalhygiene,complete
421,toilet,2011/07/26 09:17:56.000,2011/07/26 09:18:16.000,Variant 30,30,Fluxicon Disco,toilet,complete
421,relax,2011/07/26 09:40:13.000,2011/07/26 09:40:13.000,Variant 30,30,Fluxicon Disco,relax,complete
421,toilet,2011/07/26 09:40:57.000,2011/07/26 09:49:00.000,Variant 30,30,Fluxicon Disco,toilet,complete
421,medication,2011/07/26 09:49:01.000,2011/07/26 09:49:46.000,Variant 30,30,Fluxicon Disco,medication,complete
421,mealpreperation,2011/07/26 09:49:51.000,2011/07/26 10:13:09.000,Variant 30,30,Fluxicon Disco,mealpreperation,complete
421,eatingdrinking,2011/07/26 10:13:11.000,2011/07/26 10:25:02.000,Variant 30,30,Fluxicon Disco,eatingdrinking,complete
421,cleaning,2011/07/26 10:25:17.000,2011/07/26 10:33:22.000,Variant 30,30,Fluxicon Disco,cleaning,complete
421,toilet,2011/07/26 10:34:46.000,2011/07/26 10:51:30.000,Variant 30,30,Fluxicon Disco,toilet,complete
421,relax,2011/07/26 11:04:41.000,2011/07/26 11:05:22.000,Variant 30,30,Fluxicon Disco,relax,complete
421,toilet,2011/07/26 11:05:23.000,2011/07/26 11:10:52.000,Variant 30,30,Fluxicon Disco,toilet,complete
421,sleep,2011/07/26 11:59:11.000,2011/07/26 12:54:16.000,Variant 30,30,Fluxicon Disco,sleep,complete
421,personalhygiene,2011/07/26 12:54:17.000,2011/07/26 13:04:36.000,Variant 30,30,Fluxicon Disco,personalhygiene,complete
421,dress,2011/07/26 13:05:38.000,2011/07/26 13:06:27.000,Variant 30,30,Fluxicon Disco,dress,complete
421,work,2011/07/26 13:08:47.000,2011/07/26 13:47:14.000,Variant 30,30,Fluxicon Disco,work,complete
421,toilet,2011/07/26 13:49:40.000,2011/07/26 13:50:47.000,Variant 30,30,Fluxicon Disco,toilet,complete
421,outdoors,2011/07/26 13:50:59.000,2011/07/26 15:23:35.000,Variant 30,30,Fluxicon Disco,outdoors,complete
421,mealpreperation,2011/07/26 15:23:51.000,2011/07/26 16:09:55.000,Variant 30,30,Fluxicon Disco,mealpreperation,complete
421,eatingdrinking,2011/07/26 16:19:10.000,2011/07/26 16:23:50.000,Variant 30,30,Fluxicon Disco,eatingdrinking,complete
421,cleaning,2011/07/26 16:23:51.000,2011/07/26 16:40:12.000,Variant 30,30,Fluxicon Disco,cleaning,complete
421,watchtv,2011/07/26 16:40:13.000,2011/07/26 18:57:55.000,Variant 30,30,Fluxicon Disco,watchtv,complete
421,work,2011/07/26 19:02:42.000,2011/07/26 19:12:26.000,Variant 30,30,Fluxicon Disco,work,complete
421,watchtv,2011/07/26 19:12:27.000,2011/07/26 20:55:20.000,Variant 30,30,Fluxicon Disco,watchtv,complete
421,toilet,2011/07/26 20:59:12.000,2011/07/26 20:59:13.000,Variant 30,30,Fluxicon Disco,toilet,complete
421,mealpreperation,2011/07/26 20:59:41.000,2011/07/26 21:05:14.000,Variant 30,30,Fluxicon Disco,mealpreperation,complete
421,watchtv,2011/07/26 21:05:14.000,2011/07/26 21:55:49.000,Variant 30,30,Fluxicon Disco,watchtv,complete
421,mealpreperation,2011/07/26 21:56:51.000,2011/07/26 21:58:48.000,Variant 30,30,Fluxicon Disco,mealpreperation,complete
421,eatingdrinking,2011/07/26 21:58:55.000,2011/07/26 22:05:21.000,Variant 30,30,Fluxicon Disco,eatingdrinking,complete
421,toilet,2011/07/26 22:05:45.000,2011/07/26 22:13:29.000,Variant 30,30,Fluxicon Disco,toilet,complete
421,eatingdrinking,2011/07/26 22:13:55.000,2011/07/26 22:15:47.000,Variant 30,30,Fluxicon Disco,eatingdrinking,complete
421,cleaning,2011/07/26 22:17:46.000,2011/07/26 22:18:05.000,Variant 30,30,Fluxicon Disco,cleaning,complete
421,personalhygiene,2011/07/26 22:18:06.000,2011/07/26 22:28:17.000,Variant 30,30,Fluxicon Disco,personalhygiene,complete
421,dress,2011/07/26 22:29:19.000,2011/07/26 22:31:12.000,Variant 30,30,Fluxicon Disco,dress,complete
421,medication,2011/07/26 22:31:23.000,2011/07/26 22:31:28.000,Variant 30,30,Fluxicon Disco,medication,complete
421,watchtv,2011/07/26 22:32:09.000,2011/07/26 23:02:36.000,Variant 30,30,Fluxicon Disco,watchtv,complete
421,End,2011/07/26 23:02:36.000,2011/07/26 23:02:36.000,Variant 30,30,Fluxicon Disco,End,complete
431,Start,2011/07/27 00:24:56.000,2011/07/27 00:24:56.000,Variant 31,31,Fluxicon Disco,Start,complete
431,work,2011/07/27 00:24:56.000,2011/07/27 00:25:55.000,Variant 31,31,Fluxicon Disco,work,complete
431,personalhygiene,2011/07/27 00:25:56.000,2011/07/27 00:29:34.000,Variant 31,31,Fluxicon Disco,personalhygiene,complete
431,sleep,2011/07/27 02:25:47.000,2011/07/27 02:25:58.000,Variant 31,31,Fluxicon Disco,sleep,complete
431,toilet,2011/07/27 02:25:59.000,2011/07/27 02:40:33.000,Variant 31,31,Fluxicon Disco,toilet,complete
431,sleep,2011/07/27 02:40:35.000,2011/07/27 04:57:04.000,Variant 31,31,Fluxicon Disco,sleep,complete
431,toilet,2011/07/27 05:05:45.000,2011/07/27 05:06:01.000,Variant 31,31,Fluxicon Disco,toilet,complete
